> Miller, K.G. et al, 2024. Global mean and relative sea-level changes over the past 66 Myr: implications for early Eocene ice sheets. Earth Science, Systems and Society, 4(1), p.10091.
> Age (Ma)	sea level (m)
20.175	15.59482675
20.273	33.47345888
20.357	25.93256698
20.362	27.3109804
20.436	26.5723834
20.439	15.03161023
20.508	-4.058573322
20.57	-4.196559287
20.636	-7.315545339
20.708	15.32547059
20.797	8.089768344
20.864	27.83585203
20.909	-11.91191251
20.925	6.83692193
20.97	7.628915068
20.986	10.46478094
21.031	10.210177
21.089	15.97642672
21.096	15.60775894
21.173	11.83354931
21.216	21.25481269
21.26	12.55019205
21.304	9.980356847
21.348	24.85973163
21.392	16.22244521
21.438	22.15099534
21.554	42.89244658
21.557	36.5956679
21.563	38.95276606
21.567	31.61142908
21.572	33.96661372
21.576	36.58227851
21.581	36.83766749
21.585	35.78405461
21.589	47.82212715
21.594	30.79271511
21.598	36.54429909
21.601	44.13053928
21.603	36.79401423
21.607	19.23790578
21.611	49.60513614
21.616	38.85159176
21.62	24.95088419
21.629	52.17724461
21.633	10.72121347
21.638	21.18139478
21.642	24.30433086
21.645	32.16399507
21.645	32.16399507
21.647	37.9326499
21.651	34.7547888
21.656	31.8269029
21.66	33.11332015
21.664	35.19094395
21.669	30.40101805
21.673	24.81467499
21.679	30.56532536
21.682	30.53261781
21.686	29.95643079
21.689	33.10561878
21.691	39.98984533
21.695	32.50301595
21.7	30.30659669
21.704	36.12345704
21.709	26.69462206
21.713	26.89251588
21.717	25.47645787
21.722	31.30277452
21.726	36.09141847
21.731	43.32306807
21.735	14.5124382
21.739	38.33151138
21.744	31.15712826
21.749	37.62457894
21.753	31.51395185
21.758	30.02537034
21.763	29.62956292
21.767	38.96923345
21.772	23.551007
21.777	38.23177633
21.779	29.22206963
21.781	31.69679966
21.786	17.74970549
21.791	33.43153761
21.797	29.0151572
21.802	28.5891032
21.807	34.4882413
21.813	22.19777261
21.818	31.32955598
21.823	25.94083119
21.828	29.60503147
21.831	27.46201284
21.839	23.96478528
21.849	32.34841077
21.855	28.59294793
21.883	29.46716706
21.886	22.87325637
21.894	9.818161157
21.906	24.90366357
21.917	17.96603708
21.929	17.03270565
21.94	13.53295183
21.944	24.53705566
21.952	13.26408238
21.963	12.0513954
21.975	21.15529279
21.986	8.972999098
22.021	21.10255857
22.033	17.62693717
22.045	27.53481862
22.056	17.2079855
22.068	19.95935475
22.079	18.93359677
22.088	30.72839479
22.098	25.57052746
22.107	34.28603576
22.114	31.54747335
22.116	7.949250143
22.118	9.694569393
22.123	28.12603483
22.125	13.55052645
22.128	9.746588981
22.131	2.816625006
22.132	10.46442019
22.137	7.02118805
22.139	11.89721442
22.142	10.87460165
22.147	7.087295868
22.151	5.726110939
22.156	16.18222637
22.161	-0.102735748
22.165	7.568287602
22.17	9.343998562
22.186	8.089640546
22.231	10.24576415
22.233	12.3399358
22.241	47.6443701
22.25	5.272890746
22.26	14.00499414
22.269	11.69845458
22.274	14.16507071
22.278	20.73985455
22.28	16.29747235
22.283	13.58730956
22.288	16.05083746
22.293	16.11330455
22.297	20.27192122
22.302	11.44290402
22.307	25.17684033
22.311	34.4360758
22.321	21.25928396
22.33	11.19743068
22.34	15.29374078
22.34	18.14052124
22.349	13.22293947
22.358	17.42648892
22.367	14.23395643
22.376	27.10720892
22.385	17.92470504
22.39	25.3288344
22.399	12.24691806
22.408	26.94901401
22.413	29.66096121
22.418	29.73769395
22.427	11.26377284
22.431	28.97300138
22.431	20.48574187
22.445	30.14977058
22.45	5.346332605
22.465	22.09334246
22.478	9.854941365
22.482	21.41657247
22.491	29.18406239
22.511	35.09539733
22.524	22.27172922
22.557	16.52812348
22.57	28.1949214
22.592	18.33980817
22.592	24.75150899
22.603	18.67102276
22.603	17.7949866
22.605	26.93611819
22.608	28.19136989
22.619	25.62701177
22.624	27.18867826
22.672	24.72653623
22.672	22.03367343
22.682	19.00816212
22.698	17.8103136
22.703	32.77476275
22.708	16.48312435
22.708	18.31365903
22.711	26.47549684
22.713	14.95000049
22.718	10.2488315
22.72	32.31242202
22.723	14.44300971
22.725	14.07576877
22.728	19.65362986
22.731	10.64454026
22.734	5.261998732
22.739	14.14555662
22.744	26.0904834
22.749	13.95380434
22.752	22.96887385
22.754	17.55764407
22.76	18.12908611
22.765	13.9797913
22.77	9.805399859
22.773	17.90806342
22.775	30.82389036
22.781	25.63924778
22.786	27.29451672
22.791	15.53808625
22.794	23.75950579
22.796	28.91240815
22.801	42.0243862
22.807	23.94203792
22.812	18.65136404
22.815	13.71569062
22.817	32.56432849
22.818	11.56207116
22.828	9.260767109
22.833	15.87072963
22.834	14.08883793
22.838	11.544707
22.845	8.934699947
22.852	14.87517875
22.858	19.44495769
22.871	4.887410577
22.878	8.748474995
22.885	14.81923386
22.891	26.03386201
22.898	15.05677523
22.905	17.19273899
22.911	12.38785043
22.915	14.55901289
22.918	19.68202182
22.942	11.10022179
22.951	12.1814222
22.958	9.573622355
22.964	13.97106072
22.964	19.57577278
22.968	6.964368149
22.978	8.818586936
22.984	11.79478429
22.991	-3.418652327
22.995	1.789930973
22.997	1.052780619
23.004	11.47514893
23.011	2.597764958
23.017	-5.530750637
23.021	1.915144462
23.024	1.935564159
23.03	3.832546792
23.034	37.56663011
23.038	5.007068572
23.046	-3.795604754
23.048	8.422074407
23.058	7.409174491
23.062	-0.289771768
23.063	0.459450732
23.066	12.28062837
23.07	-0.924408995
23.074	5.746051898
23.075	-0.121338044
23.078	3.225244323
23.085	-0.710846083
23.089	1.913476663
23.091	9.993157421
23.093	8.190546556
23.097	3.862589637
23.107	8.389562069
23.113	18.2906299
23.117	12.53459256
23.121	15.85379577
23.123	6.106822085
23.125	8.674159143
23.129	7.658315765
23.133	16.74478648
23.137	1.681646946
23.141	18.30020511
23.145	26.61149365
23.155	23.51197135
23.157	16.75793099
23.161	26.0870478
23.169	15.54553511
23.171	17.00072098
23.174	23.77998589
23.181	15.77562609
23.195	26.56096388
23.211	16.76874294
23.227	31.55690604
23.242	26.70935509
23.257	24.34836898
23.272	27.71063578
23.283	25.68502081
23.287	25.14172285
23.299	28.72354494
23.329	31.46164234
23.345	31.61397727
23.39	30.93272076
23.408	36.42253215
23.415	35.17966097
23.426	32.93696769
23.444	37.08878988
23.446	26.56760634
23.455	37.91597953
23.46	37.48620115
23.462	39.72973986
23.469	21.60622318
23.48	29.57503914
23.487	26.5516429
23.491	37.93813224
23.498	39.96082863
23.5	33.60936269
23.509	30.65755905
23.514	36.32853253
23.518	24.89451749
23.518	30.10700838
23.52	29.37246057
23.523	50.41915859
23.525	32.12423796
23.527	30.34450832
23.532	34.12091634
23.536	37.85097748
23.538	32.44366059
23.538	32.44366059
23.541	31.48015927
23.545	29.51220358
23.55	34.27464912
23.554	36.41888981
23.557	38.53244895
23.559	43.17971933
23.561	35.28682336
23.563	30.47784329
23.568	34.41830008
23.572	28.66427939
23.574	34.29514431
23.577	26.51110929
23.579	31.11586698
23.581	26.86876544
23.586	37.57567319
23.59	43.18100833
23.592	32.42201801
23.595	31.98801287
23.597	38.78921687
23.599	36.32693438
23.608	32.7756052
23.61	41.26363434
23.613	28.66925404
23.615	31.19391775
23.617	33.21804668
23.622	27.89752287
23.626	21.59491623
23.628	31.97654196
23.631	35.23307982
23.644	26.9633023
23.649	30.00217955
23.653	33.48844621
23.655	41.03923966
23.658	37.46240133
23.66	42.3311543
23.662	32.47066595
23.667	37.39128814
23.671	36.50696021
23.673	37.02574076
23.676	34.92897343
23.678	33.05690787
23.68	27.1281836
23.685	45.59633752
23.689	36.38667815
23.691	39.03860184
23.694	40.99108327
23.696	47.18139099
23.698	49.81091475
23.703	41.86020628
23.707	35.58161585
23.709	31.21932039
23.709	47.60527424
23.712	47.1804462
23.714	44.79922332
23.714	49.55255195
23.716	33.44097763
23.719	46.58665335
23.721	41.95502226
23.723	48.51343503
23.725	40.86820131
23.727	43.51344125
23.727	40.44354471
23.728	34.4285415
23.729	46.74779258
23.731	47.24406668
23.733	44.54546342
23.733	46.58250241
23.737	38.17725869
23.737	47.11170132
23.74	39.5627855
23.742	47.47001705
23.742	44.43653365
23.746	50.24628767
23.751	37.06857409
23.755	35.57403625
23.756	42.43173917
23.76	49.32994845
23.764	50.30331654
23.769	43.16953023
23.771	42.31328403
23.773	40.78555709
23.778	45.16303106
23.782	46.58807749
23.787	42.24314666
23.791	48.54665578
23.796	51.51362449
23.798	42.73101486
23.8	42.77958889
23.805	40.70936238
23.809	47.14927493
23.812	43.50709067
23.814	42.03177026
23.818	45.38526024
23.823	43.12055227
23.827	43.64729804
23.832	37.11553264
23.836	47.70591437
23.842	33.56533662
23.843	42.95332089
23.844	39.15140457
23.849	41.82123229
23.854	41.51648066
23.859	44.36482549
23.865	36.95306569
23.867	44.73779691
23.871	46.27570752
23.876	50.31465246
23.882	38.39720724
23.888	40.17657596
23.896	45.26021099
23.899	44.48752066
23.905	47.64693474
23.911	50.17166643
23.916	47.17806509
23.919	45.38674425
23.922	44.61282648
23.928	45.89936846
23.934	45.35774456
23.939	46.21416265
23.945	45.66406475
23.951	46.9181827
23.953	46.531077
23.957	41.54397834
23.962	48.392653
23.968	50.22400163
23.974	42.84800979
23.977	44.05994784
23.979	43.66744155
23.985	46.48185779
23.997	45.49978265
23.999	52.28875303
24.002	55.09534096
24.008	42.74484996
24.01	49.74355064
24.014	46.36361738
24.019	49.57763425
24.025	46.04745811
24.025	45.19372928
24.031	40.59690821
24.033	44.20176795
24.037	41.79703254
24.042	53.02728429
24.048	45.99916303
24.054	51.82435454
24.059	49.20032324
24.065	48.31631444
24.065	45.55272781
24.067	51.60621089
24.071	49.57444784
24.077	50.56808621
24.082	49.94108976
24.088	53.7846679
24.089	46.6514493
24.094	46.62039548
24.099	47.20084406
24.105	43.67170326
24.111	45.46951416
24.117	49.13261045
24.122	50.9591604
24.125	48.0393179
24.128	48.22290751
24.134	51.50527491
24.14	49.79529643
24.145	51.22318004
24.148	46.37820666
24.151	52.44217565
24.157	47.7667879
24.162	41.16944029
24.168	42.1539768
24.174	46.76271065
24.182	55.87723002
24.184	45.1704082
24.185	44.30385881
24.191	49.82440064
24.197	46.33161182
24.202	46.71750198
24.207	47.53962926
24.208	50.99954253
24.214	49.00391814
24.22	48.96021131
24.225	47.17501767
24.226	43.6661091
24.228	44.9610104
24.231	44.93433306
24.237	38.50122019
24.242	44.61885222
24.248	45.45327159
24.25	44.77336583
24.254	43.18839175
24.26	41.80234945
24.265	37.52117192
24.271	42.54676619
24.271	46.84808931
24.277	47.70801859
24.282	48.57902427
24.288	42.69314386
24.293	41.75429615
24.294	41.06943797
24.296	43.31402008
24.3	35.13868679
24.305	42.12145366
24.311	44.12778518
24.315	39.55127452
24.317	40.6761508
24.323	42.00669706
24.334	39.6504526
24.34	44.66870085
24.345	34.51977481
24.353	45.77045837
24.357	36.9755916
24.359	45.05721877
24.363	44.3495352
24.369	38.53074316
24.374	39.90075486
24.38	38.47994028
24.385	41.72164148
24.39	47.54071878
24.391	43.57103817
24.395	54.07764817
24.399	53.37846462
24.404	43.54420383
24.406	44.47811429
24.407	46.82063989
24.411	45.6445598
24.415	49.16375113
24.419	47.98894497
24.421	38.81756984
24.423	43.98944303
24.427	44.69300922
24.431	36.44307287
24.435	38.55818463
24.436	35.72593453
24.439	34.54519513
24.439	39.9693869
24.443	29.39474524
24.443	35.2415559
24.444	35.71252913
24.446	43.9824872
24.447	30.74380035
24.451	36.88650543
24.452	43.74772679
24.454	38.54104931
24.455	41.61835849
24.458	45.17206049
24.459	42.33004789
24.463	43.75459195
24.464	44.2296746
24.467	45.41887126
24.47	40.91365289
24.471	41.15175726
24.475	37.35519258
24.476	35.69285908
24.479	47.33824526
24.481	48.53091078
24.485	46.16186336
24.486	44.49889577
24.487	44.50082707
24.488	40.45797298
24.489	41.88722759
24.493	35.59506182
24.493	47.60828921
24.497	41.28923556
24.497	40.23484457
24.501	42.62564844
24.502	40.0063504
24.503	43.82212249
24.505	45.97289566
24.506	42.16083268
24.509	50.75466469
24.51	41.93250922
24.513	50.53020412
24.515	45.52583562
24.517	44.57750856
24.519	49.07883681
24.519	45.06137603
24.521	46.26190182
24.524	38.62973106
24.525	40.78239216
24.528	44.85362922
24.529	37.92827704
24.533	31.77382853
24.533	37.70218033
24.537	44.24602776
24.537	42.97524978
24.541	40.4423268
24.541	41.0779099
24.545	47.07343584
24.546	42.05467595
24.549	41.11036805
24.55	42.0716083
24.553	42.80262295
24.557	31.57229359
24.561	44.0365261
24.565	37.11337971
24.567	40.71430254
24.569	46.94964607
24.573	40.26577612
24.577	42.44218102
24.581	46.77513288
24.585	44.40254908
24.589	52.80940066
24.594	49.00654876
24.597	49.02472726
24.601	49.76798188
24.605	50.75118778
24.608	40.22989387
24.612	49.83764219
24.616	37.64705733
24.619	39.34383871
24.623	42.72416804
24.627	41.79329445
24.628	42.51867066
24.63	45.16689917
24.634	41.6021215
24.638	46.89846668
24.642	46.68681457
24.645	40.00330883
24.649	46.49639178
24.653	46.5245493
24.656	45.58807577
24.66	48.48898055
24.664	44.9264366
24.665	42.0609999
24.667	45.18696705
24.671	43.77890974
24.675	42.61013408
24.679	45.03143703
24.682	48.40296578
24.686	47.71227555
24.69	46.06389216
24.693	43.69042588
24.697	50.65849355
24.701	41.10945355
24.702	47.33997104
24.704	41.60722787
24.708	48.09659571
24.712	44.52987084
24.715	47.18228887
24.719	45.05076576
24.722	44.58914462
24.725	46.04374835
24.729	46.06634559
24.732	40.80975051
24.735	41.30438349
24.739	43.96202837
24.742	45.41618314
24.746	43.2765841
24.749	53.1307946
24.752	42.82399951
24.756	48.36526325
24.759	51.26255197
24.762	50.7969592
24.766	49.13343877
24.769	46.50154644
24.77	40.73267822
24.772	43.86750155
24.778	46.0570416
24.783	46.55836402
24.788	40.54965998
24.793	41.77059022
24.798	39.12933561
24.803	37.20870298
24.804	34.0689319
24.809	43.26857291
24.813	43.0388987
24.814	41.3475036
24.818	46.68740663
24.823	46.46332003
24.828	48.42247542
24.833	44.0727684
24.839	46.52380435
24.844	42.89615016
24.85	43.40476634
24.855	42.36892491
24.855	41.71936364
24.86	45.15083811
24.866	45.90986325
24.871	47.88668811
24.877	44.74378526
24.882	49.41273241
24.887	46.99769325
24.893	48.74573067
24.898	48.77755031
24.904	45.63455297
24.909	43.21878034
24.914	47.41704406
24.92	44.51991715
24.925	50.43906531
24.931	35.0415581
24.934	43.15482434
24.938	45.3933202
24.941	48.85065149
24.945	39.81061741
24.948	40.32612927
24.952	42.32206268
24.956	36.71610953
24.957	35.25340366
24.959	36.25203396
24.963	41.92841191
24.966	42.93652622
24.97	37.33295381
24.974	45.46250194
24.977	46.7165942
24.981	50.18688538
24.984	47.76353597
24.988	49.02757422
24.991	42.68317637
24.994	41.73234591
24.995	45.66383829
24.999	48.88922762
25.002	46.20496071
25.006	44.24822448
25.009	46.70096333
25.013	44.01031852
25.017	43.5249379
25.02	40.58995207
25.024	42.55409206
25.026	37.90525744
25.027	42.55808675
25.031	43.05312114
25.035	44.03761774
25.038	50.89293749
25.042	39.88885935
25.045	48.45489756
25.049	46.01463299
25.052	44.55194631
25.056	46.51395168
25.06	45.29791433
25.063	42.12585521
25.065	44.81727995
25.067	46.28657098
25.07	40.42856533
25.074	44.34410248
25.078	47.76970302
25.081	42.15937669
25.085	44.85208873
25.088	43.39332613
25.092	42.91308677
25.096	43.1649691
25.099	42.68318688
25.103	45.37353458
25.106	40.01592042
25.11	35.15029054
25.113	41.00649963
25.117	40.04092753
25.119	38.58394793
25.124	40.3007553
25.128	40.06668262
25.131	38.61329596
25.135	42.03036197
25.139	41.5530084
25.142	40.83033398
25.146	40.11048177
25.149	42.06318366
25.153	47.90686648
25.157	43.540676
25.16	43.30478977
25.164	46.71516116
25.167	41.86455863
25.171	43.57437047
25.174	52.80610041
25.178	39.9516724
25.182	48.2115591
25.185	47.24807094
25.189	49.92479757
25.192	42.17354403
25.196	50.66726694
25.2	51.40288786
25.203	44.14257107
25.207	49.23883158
25.208	42.46155637
25.21	44.40421089
25.214	39.33330764
25.218	47.08837611
25.221	43.22658516
25.225	51.21785069
25.228	47.35758953
25.235	42.30447197
25.239	45.45715989
25.24	44.97735964
25.243	44.98689772
25.246	43.06602899
25.25	43.98074017
25.25	37.77299087
25.252	45.98089319
25.256	45.2706225
25.259	48.65468058
25.263	48.90772903
25.266	45.30451325
25.27	47.24411088
25.273	52.30741693
25.277	49.19144814
25.281	49.44433265
25.284	60.26932283
25.286	42.97189073
25.288	44.66125528
25.291	44.91238372
25.295	45.64705127
25.299	49.98013429
25.302	49.26964945
25.306	41.60999227
25.309	46.89451254
25.313	50.7406977
25.317	48.11794087
25.32	44.53642642
25.324	45.98557895
25.327	45.75580467
25.329	39.30490807
25.331	44.81171488
25.334	47.68933652
25.338	50.56737152
25.342	45.7994995
25.345	50.34431137
25.349	51.06873581
25.352	50.11977937
25.356	51.08137355
25.36	48.94102004
25.363	44.4146513
25.367	44.42108585
25.37	48.4777987
25.374	51.10349314
25.378	48.96120384
25.381	47.53286545
25.385	46.10424623
25.388	47.05737623
25.392	44.43526008
25.396	46.81565503
25.397	44.43191061
25.401	47.28739717
25.405	44.89843512
25.409	44.17587435
25.413	50.36675809
25.417	50.11931385
25.421	45.81384103
25.425	44.12933402
25.429	43.87453602
25.433	49.11347614
25.437	42.64156887
25.441	50.75317958
25.443	45.23987668
25.446	40.91272408
25.45	35.37369133
25.454	43.25309968
25.458	39.86298825
25.462	40.30863448
25.466	44.36028259
25.47	33.49344979
25.474	44.28998991
25.478	45.53047859
25.478	40.39194662
25.482	38.08959351
25.482	35.51667081
25.486	40.24734005
25.486	39.8178821
25.49	41.86742722
25.49	41.22224253
25.492	40.47112165
25.495	39.65148817
25.495	39.22049534
25.5	36.47998458
25.504	40.55758061
25.508	39.28339414
25.513	41.40753196
25.517	38.90377249
25.521	39.33088218
25.525	43.44009535
25.529	44.11997632
25.533	39.57034583
25.533	41.10637135
25.537	35.36638596
25.541	44.93278823
25.545	36.94762484
25.549	37.12097858
25.553	37.54295025
25.558	45.42490732
25.562	41.36848448
25.566	45.30340818
25.57	43.98826366
25.575	47.17560384
25.578	43.85923348
25.582	37.74015191
25.59	39.35856293
25.627	43.84618923
25.631	41.46083296
25.635	46.31515394
25.639	44.18676418
25.643	46.20784071
25.647	45.11455787
25.652	49.21961354
25.656	33.50463439
25.66	44.68251826
25.663	44.12045846
25.666	30.71150105
25.669	34.07087061
25.672	49.78753647
25.675	40.02519422
25.678	37.08878072
25.681	39.68204108
25.684	39.90684834
25.687	47.04590652
25.687	35.37951457
25.69	34.54502586
25.693	40.85298612
25.697	46.36869245
25.7	46.86948003
25.703	47.1063042
25.706	42.83019706
25.709	40.93959115
25.712	44.36534315
25.715	47.53063969
25.718	38.71722048
25.719	42.70234797
25.721	33.35677019
25.724	36.52305395
25.727	38.36000629
25.73	38.33105941
25.733	37.76844949
25.736	40.94790508
25.739	44.93369938
25.742	39.02426574
25.745	42.47889719
25.748	38.9739779
25.75	33.0638803
25.751	37.60997748
25.755	42.40338074
25.758	32.99462858
25.761	45.31193246
25.764	35.09286493
25.767	39.90299107
25.77	36.92779474
25.773	39.32463332
25.775	39.04251196
25.775	39.04251196
25.776	36.61703785
25.78	41.16055098
25.784	37.10150537
25.788	37.07605148
25.793	35.43026082
25.795	33.8028096
25.797	37.29034175
25.801	32.15026339
25.806	34.81393604
25.81	39.64106118
25.814	30.99551862
25.818	38.52038645
25.823	36.06757816
25.827	46.56395522
25.831	41.6899118
25.835	36.2747346
25.838	31.94240336
25.84	34.09048245
25.844	35.41914927
25.848	31.88965612
25.853	29.16347855
25.857	35.62260421
25.861	33.98154589
25.866	38.00738043
25.87	36.09553759
25.875	42.28523247
25.879	37.66971691
25.882	31.97603934
25.883	35.75571096
25.884	30.88303782
25.888	30.04827634
25.893	31.64146347
25.898	34.85884299
25.902	35.37636929
25.904	39.96732962
25.907	40.22092742
25.911	32.61182258
25.916	27.15783436
25.921	34.17159354
25.925	31.43138167
25.928	17.56982133
25.93	30.03765253
25.934	34.62330855
25.938	36.76747252
